iter	Passed	Remaining
19884	1440998	11602989
19885	1441073	11602941
19886	1441148	11602886
19887	1441221	11602817
19888	1441295	11602757
19889	1441369	11602700
19890	1441446	11602661
19891	1441523	11602627
19892	1441595	11602547
19893	1441667	11602471
19894	1441743	11602430
19895	1441819	11602383
19896	1441892	11602320
19897	1441969	11602278
19898	1442046	11602247
19899	1442115	11602144
19900	1442190	11602094
19901	1442263	11602024
19902	1442334	11601942
19903	1442407	11601873
19904	1442480	11601803
19905	1442551	11601722
19906	1442624	11601652
19907	1442704	11601637
19908	1442779	11601587
19909	1442853	11601527
19910	1442924	11601443
19911	1442992	11601338
19912	1443067	11601283
19913	1443138	11601200
19914	1443209	11601117
19915	1443284	11601063
19916	1443358	11601000
19917	1443435	11600968
19918	1443512	11600931
19919	1443587	11600877
19920	1443664	11600842
19921	1443739	11600789
19922	1443811	11600712
19923	1443884	11600648
19924	1443958	11600581
19925	1444027	11600483
19926	1444100	11600416
19927	1444175	11600366
19928	1444254	11600345
19929	1444327	11600277
19930	1444402	11600223
19931	1444474	11600149
19932	1444548	11600090
19933	1444621	11600015
19934	1444688	11599902
19935	1444768	11599888
19936	1444842	11599833
19937	1444911	11599730
19938	1444987	11599685
19939	1445062	11599635
19940	1445140	11599606
19941	1445214	11599543
19942	1445286	11599470
19943	1445354	11599361
19944	1445424	11599271
19945	1445501	11599229
19946	1445573	11599157
19947	1445646	11599088
19948	1445722	11599045
19949	1445795	11598973
19950	1445869	11598916
19951	1445945	11598873
19952	1446016	11598791
19953	1446089	11598717
19954	1446162	11598647
19955	1446232	11598556
19956	1446307	11598507
19957	1446378	11598420
19958	1446447	11598318
19959	1446519	11598244
19960	1446597	11598213
19961	1446667	11598125
19962	1446740	11598054
19963	1446812	11597979
19964	1446889	11597945
19965	1446962	11597873
19966	1447032	11597787
19967	1447104	11597708
19968	1447178	11597644
19969	1447251	11597580
19970	1447320	11597482
19971	1447399	11597456
19972	1447473	11597399
19973	1447548	11597346
19974	1447620	11597268
19975	1447695	11597216
19976	1447770	11597161
19977	1447842	11597092
19978	1447918	11597048
19979	1447989	11596957
19980	1448057	11596853
19981	1448128	11596770
19982	1448205	11596735
19983	1448277	11596655
19984	1448348	11596574
19985	1448420	11596495
19986	1448493	11596430
19987	1448568	11596374
19988	1448639	11596293
19989	1448716	11596255
19990	1448791	11596202
19991	1448865	11596143
19992	1448937	11596069
19993	1449009	11595989
19994	1449080	11595904
19995	1449157	11595867
19996	1449228	11595783
19997	1449295	11595671
19998	1449368	11595602
19999	1449443	11595549
20000	1449517	11595486
20001	1449589	11595411
20002	1449660	11595328
20003	1449738	11595302
20004	1449812	11595239
20005	1449887	11595183
20006	1449963	11595141
20007	1450032	11595039
20008	1450103	11594958
20009	1450176	11594893
20010	1450249	11594817
20011	1450325	11594776
20012	1450402	11594742
20013	1450483	11594738
20014	1450556	11594670
20015	1450629	11594602
20016	1450703	11594536
20017	1450781	11594514
20018	1450855	11594454
20019	1450928	11594378
20020	1451000	11594305
20021	1451071	11594225
20022	1451143	11594149
20023	1451213	11594055
20024	1451281	11593944
20025	1451350	11593843
20026	1451422	11593767
20027	1451490	11593658
20028	1451560	11593570
20029	1451631	11593487
20030	1451702	11593397
20031	1451773	11593314
20032	1451845	11593242
20033	1451920	11593185
20034	1451989	11593090
20035	1452058	11592983
20036	1452127	11592888
20037	1452196	11592786
20038	1452267	11592701
20039	1452344	11592662
20040	1452413	11592564
20041	1452483	11592473
20042	1452554	11592386
20043	1452628	11592326
20044	1452700	11592251
20045	1452776	11592209
20046	1452845	11592112
20047	1452918	11592036
20048	1452989	11591951
20049	1453064	11591899
20050	1453134	11591810
20051	1453205	11591725
20052	1453274	11591630
20053	1453350	11591584
20054	1453420	11591489
20055	1453492	11591417
20056	1453568	11591373
20057	1453644	11591328
20058	1453719	11591276
20059	1453791	11591194
20060	1453862	11591110
20061	1453934	11591035
20062	1454006	11590958
20063	1454080	11590901
20064	1454149	11590799
20065	1454220	11590713
20066	1454285	11590582
20067	1454357	11590505
20068	1454427	11590417
20069	1454499	11590337
20070	1454571	11590260
20071	1454642	11590181
20072	1454711	11590082
20073	1454785	11590017
20074	1454862	11589980
20075	1454931	11589882
20076	1455001	11589789
20077	1455072	11589706
20078	1455142	11589611
20079	1455207	11589479
20080	1455279	11589401
20081	1455353	11589345
20082	1455423	11589256
20083	1455493	11589156
20084	1455563	11589068
20085	1455633	11588976
20086	1455705	11588901
20087	1455774	11588801
20088	1455845	11588716
20089	1455915	11588626
20090	1455981	11588503
20091	1456052	11588418
20092	1456124	11588337
20093	1456194	11588246
20094	1456264	11588157
20095	1456339	11588100
20096	1456408	11588004
20097	1456478	11587908
20098	1456549	11587822
20099	1456617	11587715
20100	1456688	11587637
20101	1456760	11587559
20102	1456837	11587521
20103	1456909	11587445
20104	1456979	11587354
20105	1457050	11587265
20106	1457119	11587165
20107	1457191	11587092
20108	1457263	11587016
20109	1457337	11586955
20110	1457406	11586856
20111	1457474	11586746
20112	1457550	11586707
20113	1457619	11586607
20114	1457691	11586530
20115	1457758	11586412
20116	1457830	11586334
20117	1457901	11586251
20118	1457972	11586163
20119	1458044	11586087
20120	1458116	11586016
20121	1458184	11585906
20122	1458253	11585808
20123	1458324	11585723
20124	1458401	11585683
20125	1458470	11585583
20126	1458543	11585520
20127	1458614	11585433
20128	1458683	11585335
20129	1458750	11585219
20130	1458826	11585176
20131	1458901	11585124
20132	1458969	11585016
20133	1459040	11584932
20134	1459112	11584852
20135	1459183	11584766
20136	1459251	11584659
20137	1459324	11584595
20138	1459400	11584551
20139	1459474	11584491
20140	1459544	11584399
20141	1459616	11584318
20142	1459689	11584254
20143	1459763	11584189
20144	1459831	11584086
20145	1459903	11584009
20146	1459972	11583910
20147	1460044	11583831
20148	1460116	11583754
20149	1460188	11583678
20150	1460262	11583616
20151	1460334	11583541
20152	1460408	11583483
20153	1460481	11583413
20154	1460553	11583336
20155	1460621	11583233
20156	1460693	11583151
20157	1460762	11583056
20158	1460832	11582962
20159	1460902	11582872
20160	1460972	11582777
20161	1461039	11582663
20162	1461108	11582563
20163	1461177	11582462
20164	1461249	11582388
20165	1461321	11582313
20166	1461394	11582244
20167	1461464	11582151
20168	1461539	11582100
20169	1461611	11582020
20170	1461683	11581946
20171	1461758	11581894
20172	1461829	11581809
20173	1461900	11581722
20174	1461973	11581653
20175	1462043	11581565
20176	1462115	11581485
20177	1462186	11581404
20178	1462257	11581316
20179	1462324	11581202
20180	1462399	11581148
20181	1462466	11581037
20182	1462537	11580953
20183	1462607	11580861
20184	1462679	11580782
20185	1462749	11580695
20186	1462825	11580649
20187	1462901	11580602
20188	1462974	11580532
20189	1463048	11580478
20190	1463118	11580380
20191	1463194	11580337
20192	1463267	11580267
20193	1463341	11580213
20194	1463413	11580129
20195	1463489	11580086
20196	1463560	11580001
20197	1463630	11579912
20198	1463704	11579850
20199	1463775	11579769
20200	1463847	11579694
20201	1463918	11579605
20202	1463987	11579506
20203	1464058	11579426
20204	1464127	11579325
20205	1464200	11579254
20206	1464276	11579211
20207	1464349	11579141
20208	1464419	11579051
20209	1464487	11578946
20210	1464555	11578837
20211	1464631	11578789
20212	1464700	11578690
20213	1464772	11578617
20214	1464848	11578569
20215	1464915	11578457
20216	1464988	11578384
20217	1465062	11578325
20218	1465138	11578278
20219	1465206	11578171
20220	1465278	11578102
20221	1465352	11578042
20222	1465422	11577949
20223	1465497	11577897
20224	1465571	11577836
20225	1465642	11577753
20226	1465712	11577658
20227	1465785	11577589
20228	1465859	11577525
20229	1465928	11577428
20230	1466000	11577352
20231	1466070	11577259
20232	1466139	11577161
20233	1466211	11577086
20234	1466278	11576967
20235	1466352	11576906
20236	1466419	11576794
20237	1466492	11576726
20238	1466562	11576634
20239	1466633	11576553
20240	1466701	11576442
20241	1466768	11576329
20242	1466841	11576254
20243	1466910	11576155
20244	1466978	11576054
20245	1467054	11576002
20246	1467124	11575917
20247	1467197	11575845
20248	1467270	11575778
20249	1467338	11575673
20250	1467410	11575592
20251	1467481	11575508
20252	1467552	11575422
20253	1467625	11575358
20254	1467695	11575269
20255	1467764	11575166
20256	1467832	11575060
20257	1467902	11574968
20258	1467972	11574878
20259	1468042	11574779
20260	1468110	11574676
20261	1468180	11574582
20262	1468248	11574479
20263	1468317	11574374
20264	1468383	11574252
20265	1468452	11574155
20266	1468525	11574087
20267	1468596	11573999
20268	1468664	11573892
20269	1468737	11573823
20270	1468805	11573721
20271	1468875	11573623
20272	1468944	11573525
20273	1469013	11573425
20274	1469080	11573313
20275	1469150	11573218
20276	1469220	11573127
20277	1469291	11573045
20278	1469364	11572973
20279	1469435	11572893
20280	1469507	11572811
20281	1469576	11572714
20282	1469648	11572637
20283	1469720	11572562
20284	1469787	11572448
20285	1469854	11572335
20286	1469925	11572245
20287	1469996	11572167
20288	1470066	11572074
20289	1470133	11571958
20290	1470209	11571916
20291	1470282	11571842
20292	1470350	11571736
20293	1470422	11571658
20294	1470493	11571579
20295	1470566	11571510
20296	1470637	11571428
20297	1470711	11571362
20298	1470780	11571263
20299	1470855	11571215
20300	1470927	11571136
20301	1470995	11571031
20302	1471063	11570924
20303	1471135	11570844
20304	1471203	11570740
20305	1471275	11570658
20306	1471345	11570568
20307	1471412	11570454
20308	1471484	11570382
20309	1471555	11570296
20310	1471624	11570195
20311	1471696	11570120
20312	1471768	11570041
20313	1471841	11569973
20314	1471909	11569871
20315	1471980	11569783
20316	1472050	11569692
20317	1472118	11569587
20318	1472187	11569484
20319	1472259	11569406
20320	1472332	11569344
20321	1472400	11569236
20322	1472471	11569150
20323	1472542	11569067
20324	1472616	11569002
20325	1472688	11568926
20326	1472759	11568842
20327	1472828	11568747
20328	1472899	11568661
20329	1472968	11568566
20330	1473040	11568488
20331	1473115	11568432
20332	1473185	11568344
20333	1473254	11568242
20334	1473324	11568147
20335	1473400	11568107
20336	1473472	11568031
20337	1473544	11567952
20338	1473614	11567865
20339	1473682	11567755
20340	1473752	11567663
20341	1473826	11567605
20342	1473897	11567518
20343	1473967	11567425
20344	1474043	11567385
20345	1474113	11567289
20346	1474185	11567219
20347	1474255	11567126
20348	1474325	11567034
20349	1474398	11566961
20350	1474468	11566875
20351	1474539	11566791
20352	1474608	11566687
20353	1474679	11566604
20354	1474752	11566538
20355	1474823	11566453
20356	1474895	11566374
20357	1474970	11566323
20358	1475040	11566235
20359	1475112	11566155
20360	1475182	11566065
20361	1475252	11565973
20362	1475321	11565874
20363	1475398	11565837
20364	1475471	11565770
20365	1475543	11565692
20366	1475612	11565596
20367	1475679	11565481
20368	1475752	11565410
20369	1475821	11565308
20370	1475892	11565227
20371	1475962	11565138
20372	1476036	11565071
20373	1476109	11565010
20374	1476182	11564938
20375	1476253	11564858
20376	1476326	11564784
20377	1476393	11564674
20378	1476459	11564547
20379	1476528	11564450
20380	1476598	11564356
20381	1476671	11564291
20382	1476741	11564199
20383	1476813	11564119
20384	1476883	11564030
20385	1476955	11563951
20386	1477029	11563897
20387	1477102	11563827
20388	1477172	11563737
20389	1477244	11563661
20390	1477315	11563571
20391	1477387	11563500
20392	1477459	11563421
20393	1477532	11563356
20394	1477604	11563281
20395	1477676	11563205
20396	1477747	11563119
20397	1477818	11563034
20398	1477887	11562936
20399	1477958	11562848
20400	1478029	11562768
20401	1478101	11562690
20402	1478173	11562614
20403	1478249	11562568
20404	1478318	11562473
20405	1478390	11562396
20406	1478466	11562354
20407	1478535	11562251
20408	1478607	11562177
20409	1478678	11562090
20410	1478753	11562043
20411	1478824	11561957
20412	1478898	11561894
20413	1478967	11561794
20414	1479037	11561708
20415	1479108	11561621
20416	1479180	11561545
20417	1479251	11561462
20418	1479328	11561427
20419	1479400	11561345
20420	1479475	11561293
20421	1479547	11561218
20422	1479615	11561113
20423	1479685	11561020
20424	1479755	11560928
20425	1479826	11560848
20426	1479894	11560739
20427	1479966	11560658
20428	1480039	11560598
20429	1480110	11560508
20430	1480178	11560404
20431	1480248	11560311
20432	1480323	11560260
20433	1480394	11560176
20434	1480468	11560116
20435	1480538	11560025
20436	1480609	11559942
20437	1480681	11559860
20438	1480748	11559752
20439	1480818	11559656
20440	1480891	11559587
20441	1480964	11559517
20442	1481034	11559427
20443	1481102	11559321
20444	1481178	11559276
20445	1481249	11559192
20446	1481319	11559101
20447	1481388	11559003
20448	1481457	11558900
20449	1481525	11558793
20450	1481594	11558701
20451	1481664	11558602
20452	1481732	11558501
20453	1481801	11558401
20454	1481869	11558295
20455	1481941	11558212
20456	1482011	11558124
20457	1482080	11558022
20458	1482152	11557950
20459	1482221	11557852
20460	1482288	11557736
20461	1482359	11557650
20462	1482431	11557578
20463	1482506	11557520
20464	1482575	11557420
20465	1482646	11557338
20466	1482719	11557268
20467	1482791	11557197
20468	1482860	11557098
20469	1482933	11557027
20470	1483005	11556953
20471	1483076	11556865
20472	1483145	11556767
20473	1483212	11556658
20474	1483284	11556578
20475	1483357	11556511
20476	1483429	11556434
20477	1483506	11556399
20478	1483574	11556294
20479	1483645	11556206
20480	1483715	11556117
20481	1483784	11556018
20482	1483856	11555938
20483	1483933	11555904
20484	1484009	11555862
20485	1484077	11555754
20486	1484149	11555677
20487	1484221	11555601
20488	1484291	11555509
20489	1484358	11555396
20490	1484428	11555302
20491	1484504	11555258
20492	1484578	11555198
20493	1484648	11555109
20494	1484719	11555025
20495	1484795	11554973
20496	1484866	11554896
20497	1484938	11554817
20498	1485009	11554730
20499	1485079	11554641
20500	1485147	11554533
20501	1485221	11554476
20502	1485291	11554384
20503	1485364	11554316
20504	1485435	11554236
20505	1485505	11554140
20506	1485580	11554088
20507	1485648	11553984
20508	1485719	11553893
20509	1485792	11553827
20510	1485862	11553734
20511	1485929	11553624
20512	1486001	11553548
20513	1486072	11553465
20514	1486145	11553394
20515	1486213	11553288
20516	1486282	11553186
20517	1486352	11553100
20518	1486420	11552990
20519	1486492	11552913
20520	1486562	11552823
20521	1486628	11552698
20522	1486701	11552629
20523	1486770	11552530
20524	1486847	11552493
20525	1486913	11552375
20526	1486980	11552259
20527	1487049	11552160
20528	1487117	11552051
20529	1487188	11551966
20530	1487260	11551891
20531	1487329	11551792
20532	1487403	11551733
20533	1487475	11551657
20534	1487542	11551547
20535	1487614	11551464
20536	1487682	11551361
20537	1487750	11551256
20538	1487819	11551152
20539	1487891	11551078
20540	1487963	11551007
20541	1488034	11550923
20542	1488107	11550849
20543	1488180	11550781
20544	1488250	11550695
20545	1488322	11550613
20546	1488397	11550566
20547	1488471	11550506
20548	1488542	11550419
20549	1488617	11550364
20550	1488695	11550338
20551	1488771	11550293
20552	1488840	11550193
20553	1488914	11550132
20554	1488985	11550050
20555	1489056	11549967
20556	1489127	11549883
20557	1489194	11549770
20558	1489265	11549686
20559	1489332	11549567
20560	1489400	11549463
20561	1489466	11549344
20562	1489535	11549242
20563	1489608	11549172
20564	1489678	11549083
20565	1489749	11549002
20566	1489819	11548910
20567	1489891	11548828
20568	1489963	11548756
20569	1490033	11548665
20570	1490102	11548568
20571	1490172	11548477
20572	1490244	11548397
20573	1490315	11548315
20574	1490383	11548212
20575	1490455	11548134
20576	1490527	11548053
20577	1490598	11547973
20578	1490668	11547880
20579	1490739	11547795
20580	1490811	11547720
20581	1490885	11547658
20582	1490955	11547572
20583	1491028	11547499
20584	1491094	11547383
20585	1491169	11547330
20586	1491240	11547246
20587	1491309	11547144
20588	1491377	11547036
20589	1491450	11546970
20590	1491522	11546897
20591	1491591	11546794
20592	1491658	11546682
20593	1491736	11546651
20594	1491806	11546559
20595	1491877	11546480
20596	1491951	11546416
20597	1492020	11546315
20598	1492097	11546280
20599	1492168	11546200
20600	1492238	11546108
20601	1492313	11546055
20602	1492383	11545964
20603	1492452	11545861
20604	1492523	11545782
20605	1492595	11545706
20606	1492667	11545628
20607	1492736	11545530
20608	1492807	11545443
20609	1492881	11545385
20610	1492958	11545349
20611	1493026	11545243
20612	1493097	11545155
20613	1493163	11545032
20614	1493229	11544910
20615	1493300	11544828
20616	1493370	11544740
20617	1493441	11544657
20618	1493508	11544536
20619	1493574	11544418
20620	1493646	11544340
20621	1493717	11544259
20622	1493789	11544184
20623	1493858	11544081
20624	1493932	11544022
20625	1494002	11543935
20626	1494075	11543863
20627	1494151	11543819
20628	1494222	11543739
20629	1494293	11543653
20630	1494362	11543557
20631	1494430	11543447
20632	1494498	11543342
20633	1494572	11543281
20634	1494642	11543191
20635	1494712	11543098
20636	1494784	11543025
20637	1494857	11542953
20638	1494931	11542892
20639	1495001	11542798
20640	1495067	11542678
20641	1495133	11542554
20642	1495201	11542448
20643	1495271	11542359
20644	1495342	11542278
20645	1495414	11542198
20646	1495486	11542128
20647	1495559	11542053
20648	1495627	11541947
20649	1495698	11541868
20650	1495765	11541748
20651	1495833	11541646
20652	1495903	11541553
20653	1495975	11541478
20654	1496048	11541409
20655	1496119	11541329
20656	1496191	11541248
20657	1496259	11541148
20658	1496332	11541074
20659	1496407	11541021
20660	1496476	11540926
20661	1496542	11540805
20662	1496613	11540723
20663	1496680	11540608
20664	1496747	11540490
20665	1496818	11540409
20666	1496890	11540329
20667	1496961	11540250
20668	1497036	11540197
20669	1497104	11540091
20670	1497175	11540004
20671	1497242	11539888
20672	1497315	11539822
20673	1497385	11539731
20674	1497454	11539636
20675	1497524	11539542
20676	1497594	11539454
20677	1497662	11539348
20678	1497731	11539243
20679	1497803	11539170
20680	1497879	11539129
20681	1497946	11539009
20682	1498018	11538936
20683	1498089	11538856
20684	1498155	11538730
20685	1498226	11538651
20686	1498298	11538569
20687	1498368	11538481
20688	1498442	11538419
20689	1498512	11538329
20690	1498580	11538220
20691	1498652	11538144
20692	1498723	11538066
20693	1498790	11537952
20694	1498862	11537873
20695	1498933	11537792
20696	1499000	11537676
20697	1499072	11537600
20698	1499144	11537525
20699	1499215	11537443
20700	1499283	11537338
20701	1499360	11537299
20702	1499433	11537228
20703	1499506	11537160
20704	1499579	11537094
20705	1499648	11536992
20706	1499720	11536917
20707	1499790	11536826
20708	1499860	11536736
20709	1499933	11536667
20710	1500005	11536592
20711	1500074	11536492
20712	1500144	11536401
20713	1500214	11536309
20714	1500284	11536221
20715	1500358	11536163
20716	1500424	11536039
20717	1500495	11535957
20718	1500573	11535923
20719	1500645	11535848
20720	1500713	11535747
20721	1500784	11535660
20722	1500855	11535580
20723	1500927	11535502
20724	1501002	11535450
20725	1501074	11535370
20726	1501144	11535281
20727	1501213	11535182
20728	1501282	11535082
20729	1501354	11535006
20730	1501424	11534915
20731	1501496	11534838
20732	1501566	11534748
20733	1501637	11534670
20734	1501707	11534576
20735	1501776	11534475
20736	1501842	11534353
20737	1501911	11534257
20738	1501978	11534145
20739	1502047	11534044
20740	1502119	11533970
20741	1502190	11533888
20742	1502262	11533812
20743	1502336	11533748
20744	1502409	11533678
20745	1502477	11533572
20746	1502543	11533457
20747	1502619	11533406
20748	1502689	11533317
20749	1502760	11533233
20750	1502833	11533168
20751	1502903	11533076
20752	1502975	11532996
20753	1503043	11532892
20754	1503113	11532800
20755	1503186	11532736
20756	1503251	11532604
20757	1503316	11532476
20758	1503389	11532403
20759	1503459	11532318
20760	1503527	11532208
20761	1503599	11532138
20762	1503675	11532091
20763	1503745	11532002
20764	1503816	11531911
20765	1503884	11531807
20766	1503952	11531704
20767	1504022	11531612
20768	1504097	11531562
20769	1504167	11531466
20770	1504235	11531365
20771	1504304	11531266
20772	1504377	11531192
20773	1504448	11531113
20774	1504516	11531008
20775	1504593	11530967
20776	1504664	11530887
20777	1504735	11530800
20778	1504806	11530719
20779	1504878	11530640
20780	1504946	11530535
20781	1505015	11530441
20782	1505085	11530344
20783	1505156	11530262
20784	1505223	11530146
20785	1505293	11530062
20786	1505363	11529966
20787	1505431	11529858
20788	1505498	11529750
20789	1505571	11529683
20790	1505648	11529645
20791	1505720	11529567
20792	1505793	11529498
20793	1505865	11529420
20794	1505935	11529328
20795	1506001	11529211
20796	1506072	11529125
20797	1506144	11529049
20798	1506211	11528938
20799	1506281	11528848
20800	1506355	11528789
20801	1506427	11528707
20802	1506495	11528602
20803	1506568	11528539
20804	1506639	11528454
20805	1506710	11528367
20806	1506778	11528267
20807	1506847	11528163
20808	1506924	11528127
20809	1506994	11528036
20810	1507071	11527999
20811	1507144	11527930
20812	1507216	11527857
20813	1507289	11527786
20814	1507363	11527726
20815	1507433	11527636
20816	1507510	11527600
20817	1507582	11527520
20818	1507653	11527438
20819	1507723	11527349
20820	1507792	11527250
20821	1507864	11527176
20822	1507933	11527076
20823	1508004	11526992
20824	1508072	11526885
20825	1508140	11526784
20826	1508212	11526702
20827	1508284	11526628
20828	1508351	11526516
20829	1508422	11526435
20830	1508493	11526353
20831	1508563	11526259
20832	1508632	11526162
20833	1508701	11526059
20834	1508773	11525982
20835	1508841	11525881
20836	1508914	11525812
20837	1508988	11525748
20838	1509062	11525689
20839	1509132	11525597
20840	1509202	11525513
20841	1509268	11525392
20842	1509341	11525317
20843	1509412	11525238
20844	1509486	11525179
20845	1509557	11525097
20846	1509626	11524993
20847	1509697	11524909
20848	1509765	11524807
20849	1509834	11524709
20850	1509900	11524589
20851	1509970	11524496
20852	1510043	11524431
20853	1510115	11524353
20854	1510190	11524297
20855	1510260	11524211
20856	1510327	11524097
20857	1510399	11524017
20858	1510470	11523934
20859	1510540	11523844
20860	1510612	11523766
20861	1510685	11523699
20862	1510758	11523631
20863	1510829	11523551
20864	1510899	11523462
20865	1510967	11523353
20866	1511032	11523222
20867	1511099	11523111
20868	1511167	11523005
20869	1511238	11522919
20870	1511306	11522818
20871	1511375	11522718
20872	1511447	11522643
20873	1511525	11522610
20874	1511593	11522507
20875	1511665	11522431
20876	1511740	11522377
20877	1511813	11522308
20878	1511883	11522220
20879	1511952	11522121
20880	1512023	11522039
20881	1512093	11521947
20882	1512167	11521882
20883	1512239	11521807
20884	1512304	11521685
20885	1512373	11521581
20886	1512439	11521463
20887	1512509	11521372
20888	1512579	11521277
20889	1512651	11521204
20890	1512719	11521102
20891	1512792	11521030
20892	1512863	11520948
20893	1512934	11520862
20894	1513006	11520786
20895	1513079	11520725
20896	1513150	11520638
20897	1513223	11520567
20898	1513295	11520493
20899	1513363	11520387
20900	1513432	11520291
20901	1513500	11520185
20902	1513574	11520127
20903	1513651	11520087
20904	1513720	11519988
20905	1513789	11519888
20906	1513857	11519787
20907	1513924	11519674
20908	1513997	11519606
20909	1514070	11519532
20910	1514136	11519413
20911	1514205	11519315
20912	1514278	11519245
20913	1514349	11519167
20914	1514421	11519088
20915	1514492	11519007
20916	1514564	11518929
20917	1514633	11518835
20918	1514703	11518743
20919	1514774	11518658
20920	1514845	11518573
20921	1514916	11518493
20922	1514988	11518416
20923	1515058	11518323
20924	1515131	11518261
20925	1515202	11518173
20926	1515275	11518105
20927	1515345	11518014
20928	1515415	11517923
20929	1515487	11517848
20930	1515557	11517757
20931	1515629	11517685
20932	1515698	11517588
20933	1515769	11517500
20934	1515840	11517416
20935	1515912	11517343
20936	1515983	11517259
20937	1516052	11517160
20938	1516127	11517106
20939	1516198	11517029
20940	1516267	11516931
20941	1516338	11516848
20942	1516413	11516795
20943	1516484	11516710
20944	1516554	11516616
20945	1516625	11516535
20946	1516696	11516449
20947	1516766	11516361
20948	1516840	11516298
20949	1516911	11516218
20950	1516983	11516145
20951	1517052	11516046
20952	1517123	11515959
20953	1517192	11515861
20954	1517263	11515781
20955	1517333	11515691
20956	1517406	11515624
20957	1517475	11515525
20958	1517547	11515444
20959	1517619	11515373
20960	1517692	11515301
20961	1517762	11515213
20962	1517831	11515117
20963	1517897	11514997
20964	1517970	11514924
20965	1518038	11514819
20966	1518109	11514740
20967	1518177	11514631
20968	1518245	11514529
20969	1518319	11514466
20970	1518391	11514390
20971	1518462	11514308
20972	1518531	11514211
20973	1518607	11514166
20974	1518678	11514079
20975	1518749	11513995
20976	1518822	11513926
20977	1518893	11513844
20978	1518963	11513753
20979	1519034	11513670
20980	1519105	11513589
20981	1519174	11513489
20982	1519244	11513399
20983	1519313	11513301
20984	1519388	11513248
20985	1519460	11513178
20986	1519531	11513089
20987	1519606	11513036
20988	1519677	11512957
20989	1519749	11512883
20990	1519822	11512810
20991	1519892	11512721
20992	1519961	11512627
20993	1520034	11512552
20994	1520104	11512467
20995	1520176	11512392
20996	1520246	11512296
20997	1520318	11512227
20998	1520389	11512142
20999	1520463	11512079
21000	1520535	11512009
21001	1520604	11511906
21002	1520671	11511796
21003	1520742	11511711
21004	1520814	11511634
21005	1520886	11511562
21006	1520956	11511468
21007	1521033	11511429
21008	1521104	11511348
21009	1521180	11511303
21010	1521253	11511237
21011	1521326	11511167
21012	1521395	11511066
21013	1521471	11511026
21014	1521545	11510967
21015	1521612	11510853
21016	1521683	11510771
21017	1521751	11510664
21018	1521822	11510582
21019	1521895	11510511
21020	1521971	11510463
21021	1522043	11510394
21022	1522115	11510312
21023	1522183	11510210
21024	1522253	11510120
21025	1522327	11510059
21026	1522400	11509988
21027	1522465	11509859
21028	1522534	11509766
21029	1522606	11509692
21030	1522678	11509617
21031	1522752	11509556
21032	1522823	11509468
21033	1522891	11509364
21034	1522966	11509308
21035	1523037	11509230
21036	1523107	11509138
21037	1523176	11509037
21038	1523243	11508926
21039	1523316	11508856
21040	1523386	11508765
21041	1523453	11508657
21042	1523524	11508575
21043	1523590	11508448
21044	1523659	11508356
21045	1523730	11508271
21046	1523800	11508183
21047	1523870	11508092
21048	1523938	11507982
21049	1524011	11507919
21050	1524082	11507833
21051	1524154	11507754
21052	1524220	11507639
21053	1524290	11507549
21054	1524360	11507453
21055	1524429	11507358
21056	1524503	11507296
21057	1524572	11507198
21058	1524641	11507100
21059	1524715	11507037
21060	1524785	11506947
21061	1524853	11506845
21062	1524924	11506759
21063	1524992	11506659
21064	1525065	11506588
21065	1525134	11506490
21066	1525208	11506426
21067	1525278	11506336
21068	1525349	11506258
21069	1525419	11506167
21070	1525494	11506115
21071	1525562	11506009
21072	1525633	11505928
21073	1525700	11505810
21074	1525766	11505693
21075	1525836	11505602
21076	1525906	11505513
21077	1525975	11505408
21078	1526042	11505302
21079	1526109	11505185
21080	1526179	11505092
21081	1526249	11505001
21082	1526317	11504903
21083	1526388	11504817
21084	1526457	11504717
21085	1526528	11504635
21086	1526598	11504543
21087	1526669	11504463
21088	1526739	11504375
21089	1526810	11504290
21090	1526877	11504174
21091	1526950	11504110
21092	1527024	11504049
21093	1527093	11503950
21094	1527166	11503879
21095	1527237	11503802
21096	1527309	11503722
21097	1527382	11503654
21098	1527453	11503574
21099	1527527	11503511
21100	1527598	11503431
21101	1527668	11503337
21102	1527743	11503283
21103	1527810	11503172
21104	1527878	11503070
21105	1527947	11502968
21106	1528017	11502883
21107	1528088	11502796
21108	1528156	11502692
21109	1528224	11502584
21110	1528296	11502507
21111	1528363	11502395
21112	1528437	11502334
21113	1528509	11502263
21114	1528578	11502167
21115	1528651	11502096
21116	1528720	11501996
21117	1528794	11501941
21118	1528863	11501843
21119	1528935	11501766
21120	1529006	11501684
21121	1529078	11501603
21122	1529146	11501503
21123	1529220	11501441
21124	1529297	11501399
21125	1529366	11501301
21126	1529436	11501218
21127	1529505	11501113
21128	1529576	11501030
21129	1529647	11500949
21130	1529719	11500874
21131	1529791	11500798
21132	1529866	11500747
21133	1529933	11500636
21134	1530006	11500565
21135	1530076	11500474
21136	1530146	11500389
21137	1530217	11500305
21138	1530290	11500233
21139	1530362	11500163
21140	1530430	11500057
21141	1530502	11499982
21142	1530575	11499912
21143	1530645	11499821
21144	1530713	11499715
21145	1530781	11499610
21146	1530853	11499538
21147	1530926	11499464
21148	1530996	11499380
21149	1531066	11499285
21150	1531136	11499194
21151	1531210	11499132
21152	1531282	11499057
21153	1531353	11498977
21154	1531422	11498877
