iter	RMSE
1665	1.445146827
1666	1.445088073
1667	1.445057731
1668	1.445020715
1669	1.444973997
1670	1.444916405
1671	1.444855164
1672	1.444762472
1673	1.444722558
1674	1.444657386
1675	1.444618295
1676	1.444580511
1677	1.444514437
1678	1.444448155
1679	1.444376568
1680	1.444316475
1681	1.444183682
1682	1.444147676
1683	1.444087641
1684	1.444026985
1685	1.443981956
1686	1.443852437
1687	1.443806713
1688	1.443727452
1689	1.443697633
1690	1.44366981
1691	1.443607552
1692	1.443535786
1693	1.44345403
1694	1.443323637
1695	1.443259711
1696	1.443214658
1697	1.443132608
1698	1.443060887
1699	1.443021133
1700	1.442974212
1701	1.442938727
1702	1.442860107
1703	1.442826411
1704	1.442745235
1705	1.442698236
1706	1.442649168
1707	1.44261271
1708	1.442576252
1709	1.4425176
1710	1.442457497
1711	1.442382642
1712	1.442224026
1713	1.442137645
1714	1.442066772
1715	1.441912189
1716	1.441849993
1717	1.441805655
1718	1.441744695
1719	1.441682906
1720	1.441629803
1721	1.441595527
1722	1.441530903
1723	1.441462621
1724	1.441429237
1725	1.441361364
1726	1.441298109
1727	1.441210293
1728	1.441147308
1729	1.441115297
1730	1.441086459
1731	1.441018569
1732	1.440996629
1733	1.440932323
1734	1.440864289
1735	1.440793974
1736	1.440714408
1737	1.440694809
1738	1.440647467
1739	1.440581628
1740	1.440509504
1741	1.440478445
1742	1.440436273
1743	1.440385195
1744	1.440322312
1745	1.440281654
1746	1.44021276
1747	1.440178588
1748	1.440136476
1749	1.440086078
1750	1.44005142
1751	1.439983344
1752	1.439924793
1753	1.439866171
1754	1.439809618
1755	1.43975106
1756	1.439683107
1757	1.439660732
1758	1.439619917
1759	1.439577029
1760	1.439510312
1761	1.439456093
1762	1.439390752
1763	1.439342883
1764	1.439292527
1765	1.439231668
1766	1.439183311
1767	1.43911996
1768	1.438996499
1769	1.438928303
1770	1.438895068
1771	1.438847736
1772	1.438718999
1773	1.438682857
1774	1.438645055
1775	1.438582441
1776	1.438515194
1777	1.438458035
1778	1.438393132
1779	1.438347097
1780	1.438259169
1781	1.438218245
1782	1.438153885
1783	1.438121323
1784	1.438080326
1785	1.43803276
1786	1.437991484
1787	1.437932091
1788	1.43789994
1789	1.437836948
1790	1.437795666
1791	1.437753968
1792	1.437695119
1793	1.437628868
1794	1.437582047
1795	1.437541035
1796	1.437481969
1797	1.437416469
1798	1.437377804
1799	1.437315273
1800	1.437267612
1801	1.437202448
1802	1.437138803
1803	1.43708152
1804	1.436988603
1805	1.436933874
1806	1.436889383
1807	1.436848282
1808	1.436762409
1809	1.436722411
1810	1.436650025
1811	1.436592376
1812	1.436419555
1813	1.436371103
1814	1.436324795
1815	1.4362879
1816	1.436227468
1817	1.436168279
1818	1.436123211
1819	1.436048026
1820	1.435992984
1821	1.435937525
1822	1.435882963
1823	1.435826946
1824	1.435747035
1825	1.435622522
1826	1.435554443
1827	1.435434554
1828	1.435379211
1829	1.435316732
1830	1.435279049
1831	1.435211232
1832	1.435170914
1833	1.435122697
1834	1.435059583
1835	1.434971524
1836	1.434928912
1837	1.434896416
1838	1.434861702
1839	1.434800516
1840	1.434750278
1841	1.43471057
1842	1.434653675
1843	1.434592966
1844	1.434546463
1845	1.43437894
1846	1.434341579
1847	1.434288413
1848	1.434235037
1849	1.434069904
1850	1.433994957
1851	1.433945175
1852	1.433890816
1853	1.433803725
1854	1.43374506
1855	1.433698806
1856	1.433661705
1857	1.433607889
1858	1.433446569
1859	1.433406548
1860	1.433368815
1861	1.433326988
1862	1.43325339
1863	1.433187905
1864	1.43313636
1865	1.432978525
1866	1.432935855
1867	1.432857657
1868	1.432804158
1869	1.432654822
1870	1.432530803
1871	1.43244467
1872	1.432413645
1873	1.43237533
1874	1.432327783
1875	1.43217333
1876	1.432127164
1877	1.432080094
1878	1.43203212
1879	1.431919365
1880	1.43188194
1881	1.431847639
1882	1.431796324
1883	1.431753618
1884	1.431733758
1885	1.431706189
1886	1.431670356
1887	1.431608131
1888	1.431567642
1889	1.431549099
1890	1.431522013
1891	1.431467769
1892	1.431423665
1893	1.431311973
1894	1.431267308
1895	1.431230491
1896	1.431211943
1897	1.431171096
1898	1.431128788
1899	1.43103604
1900	1.430883949
1901	1.430792784
1902	1.430720653
1903	1.43059737
1904	1.430476996
1905	1.430421739
1906	1.43036099
1907	1.430320744
1908	1.430303157
1909	1.430225997
1910	1.430167603
1911	1.430124988
1912	1.429978501
1913	1.429934976
1914	1.429892214
1915	1.429803142
1916	1.429736942
1917	1.429647303
1918	1.429589859
1919	1.429562109
1920	1.429500976
1921	1.429462235
1922	1.429385864
1923	1.429347677
1924	1.429308237
1925	1.429249388
1926	1.429153875
1927	1.429111925
1928	1.42907234
1929	1.428965682
1930	1.428821651
1931	1.428772663
1932	1.428736965
1933	1.428689227
1934	1.428639747
1935	1.428603211
1936	1.428561106
1937	1.42851023
1938	1.42845441
1939	1.428421001
1940	1.428316523
1941	1.428265429
1942	1.42822937
1943	1.428088398
1944	1.428035625
1945	1.42796252
1946	1.427877713
1947	1.427832035
1948	1.427797428
1949	1.427744645
1950	1.427703489
1951	1.427643668
1952	1.427579179
1953	1.427499782
1954	1.427425953
1955	1.42734202
1956	1.427306147
1957	1.427167731
1958	1.427056054
1959	1.426998018
1960	1.426924651
1961	1.426852534
1962	1.426810725
1963	1.426774002
1964	1.426717627
1965	1.42667909
1966	1.42664773
1967	1.426608982
1968	1.426559848
1969	1.426456907
1970	1.426423311
1971	1.426334022
1972	1.426301399
1973	1.426271634
1974	1.426237825
1975	1.426191955
1976	1.426112691
1977	1.426075462
1978	1.426026101
1979	1.425969347
1980	1.42588749
1981	1.425850046
1982	1.425701865
1983	1.425591399
1984	1.425556946
1985	1.42548734
1986	1.425424149
1987	1.42538746
1988	1.425352863
1989	1.425218163
1990	1.425185376
1991	1.425128449
1992	1.425080172
1993	1.42494719
1994	1.42491335
1995	1.424858646
1996	1.424817895
1997	1.424770654
1998	1.424696962
1999	1.424654742
2000	1.424623965
2001	1.424571274
2002	1.424538402
2003	1.424503993
2004	1.424449133
2005	1.424340455
2006	1.424291732
2007	1.424246567
2008	1.424167264
2009	1.424144365
2010	1.424038735
2011	1.423996076
2012	1.423952857
2013	1.423905727
2014	1.423872071
2015	1.423838275
2016	1.42377103
2017	1.42373786
2018	1.423703153
2019	1.423628289
2020	1.42358017
2021	1.423526462
2022	1.423490912
2023	1.423458923
2024	1.423429657
2025	1.423393196
2026	1.423360506
2027	1.423327536
2028	1.423294845
2029	1.423262921
2030	1.423239869
2031	1.42317518
2032	1.423142555
2033	1.423098751
2034	1.423042789
2035	1.423015821
2036	1.422982074
2037	1.42294141
2038	1.42288628
2039	1.422819479
2040	1.422764834
2041	1.422737301
2042	1.422706203
2043	1.422678879
2044	1.422578242
2045	1.42253477
2046	1.422487872
2047	1.422423429
2048	1.422294393
2049	1.422239449
2050	1.422205544
2051	1.422109697
2052	1.422029436
2053	1.421976089
2054	1.421944765
2055	1.421874423
2056	1.421823098
2057	1.421791491
2058	1.421747995
2059	1.421712121
2060	1.421647083
2061	1.421619109
2062	1.421538959
2063	1.421503499
2064	1.421470416
2065	1.421429498
2066	1.421389909
2067	1.421327444
2068	1.42129023
2069	1.421249727
2070	1.421192363
2071	1.421154725
2072	1.421101555
2073	1.421029353
2074	1.420973589
2075	1.420846522
2076	1.420829378
2077	1.420784663
2078	1.420681302
2079	1.420635113
2080	1.420605439
2081	1.420571286
2082	1.420530062
2083	1.420497237
2084	1.42046581
2085	1.420435293
2086	1.420388465
2087	1.420356966
2088	1.420328127
2089	1.420294036
2090	1.420193021
2091	1.420154586
2092	1.42010691
2093	1.420058462
2094	1.420007001
2095	1.419955118
2096	1.419895181
2097	1.419748899
2098	1.419694136
2099	1.419569335
2100	1.419530044
2101	1.419489
2102	1.419448515
2103	1.419386596
2104	1.419245165
2105	1.419208807
2106	1.419155494
2107	1.419134477
2108	1.419072053
2109	1.418951681
2110	1.418852882
2111	1.418814973
2112	1.41877587
2113	1.418702288
2114	1.418658487
2115	1.418628212
2116	1.418591697
2117	1.418550136
2118	1.418519087
2119	1.418463505
2120	1.418432804
2121	1.418404276
2122	1.418343082
2123	1.418312659
2124	1.418284339
2125	1.418231412
2126	1.418112511
2127	1.418074932
2128	1.417958683
2129	1.417906375
2130	1.417861428
2131	1.417831135
2132	1.417793969
2133	1.417726507
2134	1.417702313
2135	1.41765238
2136	1.417622643
2137	1.417583158
2138	1.417531256
2139	1.417499624
2140	1.41747262
2141	1.417359057
2142	1.417304131
2143	1.417266811
2144	1.417214758
2145	1.417101876
2146	1.417059079
2147	1.417009193
2148	1.416958113
2149	1.416902119
2150	1.416841421
2151	1.416791317
2152	1.416757142
2153	1.416661488
2154	1.416634188
2155	1.416601693
2156	1.416529893
2157	1.416490587
2158	1.416431486
2159	1.416403198
2160	1.416294043
2161	1.416257398
2162	1.416225386
2163	1.416197445
2164	1.416173646
2165	1.416116498
2166	1.416089818
2167	1.416045656
2168	1.416018413
2169	1.415926783
2170	1.415835637
2171	1.415760076
2172	1.415672924
2173	1.415604658
2174	1.415547276
2175	1.415506187
2176	1.415470365
2177	1.415405392
2178	1.415351936
2179	1.415299742
2180	1.415228508
2181	1.415191133
2182	1.415120175
2183	1.415077598
2184	1.415027221
2185	1.414988366
2186	1.414850501
2187	1.414802856
2188	1.414754508
2189	1.41468936
2190	1.414599119
2191	1.414550553
2192	1.414514777
2193	1.414483288
2194	1.414376233
2195	1.414307483
2196	1.414253142
2197	1.414214406
2198	1.414157038
2199	1.41410473
2200	1.414055373
2201	1.414013678
2202	1.41398492
2203	1.413949552
2204	1.413888446
2205	1.413860318
2206	1.413791262
2207	1.413767985
2208	1.413726
2209	1.413684859
2210	1.413645544
2211	1.413594624
2212	1.413498264
2213	1.413448112
2214	1.413417795
2215	1.413390642
2216	1.413348928
2217	1.41329251
2218	1.413257898
2219	1.413224903
2220	1.413189446
2221	1.413125915
2222	1.41305816
2223	1.413012918
2224	1.41298428
2225	1.412938683
2226	1.412862123
2227	1.412836156
2228	1.412807796
2229	1.412713987
2230	1.41265325
2231	1.412615948
2232	1.412574915
2233	1.412544156
2234	1.412487776
2235	1.412437166
2236	1.412370364
2237	1.412331857
2238	1.412297433
2239	1.412246323
2240	1.412191832
2241	1.41215318
2242	1.412047217
2243	1.412019334
2244	1.411882799
2245	1.411854983
2246	1.411784843
2247	1.411749349
2248	1.411684486
2249	1.411642792
2250	1.411614197
2251	1.411590672
2252	1.411562569
2253	1.411505938
2254	1.411458815
2255	1.4114293
2256	1.411377455
2257	1.411328848
2258	1.411264106
2259	1.411160612
2260	1.411088887
2261	1.411020752
2262	1.410995597
2263	1.410867419
2264	1.410839161
2265	1.410784334
2266	1.41075854
2267	1.41071992
2268	1.410683694
2269	1.410635627
2270	1.410589109
2271	1.410559717
2272	1.410533567
2273	1.410482957
2274	1.410457228
2275	1.410391108
2276	1.410315396
2277	1.410287549
2278	1.410253569
2279	1.410226355
2280	1.410180247
2281	1.410139636
2282	1.410069975
2283	1.410022169
2284	1.409959624
2285	1.409929161
2286	1.409897076
2287	1.409864003
2288	1.409825498
2289	1.40979729
2290	1.409731067
2291	1.409708781
2292	1.409613777
2293	1.409559467
2294	1.409527091
2295	1.409461914
2296	1.409408444
2297	1.409308341
2298	1.409284919
2299	1.409231019
2300	1.409202728
2301	1.409104515
2302	1.409081584
2303	1.409044399
2304	1.408979764
2305	1.408917384
2306	1.408865587
2307	1.408808354
2308	1.408757753
2309	1.408706867
2310	1.40866685
2311	1.408598033
2312	1.408466743
2313	1.408404482
2314	1.408354995
2315	1.408306072
2316	1.40824338
2317	1.408189511
2318	1.408128791
2319	1.408070327
2320	1.407988418
2321	1.407961373
2322	1.40787289
2323	1.407776562
2324	1.407737083
2325	1.407702758
2326	1.407664689
2327	1.407617578
2328	1.40749206
2329	1.407462956
2330	1.407406161
2331	1.40738412
2332	1.407322235
2333	1.407290444
2334	1.40724219
2335	1.407156205
2336	1.407130416
2337	1.407094804
2338	1.407071063
2339	1.407021177
2340	1.406977366
2341	1.40692903
2342	1.406890305
2343	1.406796524
2344	1.40673426
2345	1.406698285
2346	1.406638914
2347	1.406583499
2348	1.406537413
2349	1.406477469
2350	1.406445164
2351	1.406412504
2352	1.406390165
2353	1.406351283
2354	1.406315299
2355	1.406269981
2356	1.406212147
2357	1.40616322
2358	1.40613112
2359	1.40603842
2360	1.406014308
2361	1.405949604
2362	1.40591658
2363	1.405826483
2364	1.405783978
2365	1.405723366
2366	1.405684183
2367	1.405648818
2368	1.405591171
2369	1.405538544
2370	1.405482095
2371	1.405450474
2372	1.405402299
2373	1.405348887
2374	1.405323913
2375	1.405288893
2376	1.405151421
2377	1.405098636
2378	1.405052359
2379	1.404964046
2380	1.4049201
2381	1.404884645
2382	1.404834893
2383	1.40480255
2384	1.404775798
2385	1.404694263
2386	1.404608264
2387	1.404523816
2388	1.404454585
2389	1.404427188
2390	1.404333668
2391	1.404280286
2392	1.404259542
2393	1.404226052
2394	1.404171462
2395	1.404088193
2396	1.404055903
2397	1.403983249
2398	1.403939556
2399	1.403902518
2400	1.403865338
2401	1.403840763
2402	1.403803297
2403	1.4037443
2404	1.40369472
2405	1.403657251
2406	1.403609014
2407	1.403526915
2408	1.403446016
2409	1.403401456
2410	1.40334733
2411	1.403276197
2412	1.403217178
2413	1.403186002
2414	1.403134631
2415	1.40310317
2416	1.40303486
2417	1.402983342
2418	1.402876048
2419	1.402821618
2420	1.402787102
2421	1.402726857
2422	1.402661435
2423	1.402608201
2424	1.402543483
2425	1.40252413
2426	1.402498327
2427	1.40244771
2428	1.402370081
2429	1.402277558
2430	1.402236435
2431	1.402206443
2432	1.402140429
2433	1.402037112
2434	1.402006549
2435	1.401943008
2436	1.401911945
2437	1.401892088
2438	1.401867478
2439	1.401790809
2440	1.40176173
2441	1.401686829
2442	1.401653491
2443	1.401619443
2444	1.401544463
2445	1.401493742
2446	1.401450325
2447	1.401417904
2448	1.40134639
2449	1.40129928
2450	1.401250465
2451	1.401212718
2452	1.401184619
2453	1.401145309
2454	1.401105572
2455	1.401084
2456	1.401042841
2457	1.400909282
2458	1.400860382
2459	1.400788272
2460	1.400751648
2461	1.400718004
2462	1.400676693
2463	1.400652417
2464	1.400583065
2465	1.400532734
2466	1.400463589
2467	1.400428731
2468	1.400404167
2469	1.400379673
2470	1.400311585
2471	1.400247541
2472	1.400202808
2473	1.400116533
2474	1.400031673
2475	1.400005326
2476	1.399973014
2477	1.399904764
2478	1.399857605
2479	1.399790983
2480	1.399701771
2481	1.399680035
2482	1.399655884
2483	1.399590744
2484	1.399549826
2485	1.399522973
2486	1.399489015
2487	1.399449018
2488	1.399426142
2489	1.399372217
2490	1.39933854
2491	1.399288946
2492	1.399222937
2493	1.399114288
2494	1.399089275
2495	1.399042017
2496	1.398978626
2497	1.398932573
2498	1.398828024
2499	1.398792699
2500	1.398767822
2501	1.39872361
2502	1.398700935
2503	1.398654944
2504	1.398613217
2505	1.398485041
2506	1.398397949
2507	1.398327348
2508	1.398304666
2509	1.398270679
2510	1.398207892
2511	1.398140197
2512	1.39812185
2513	1.398081956
2514	1.398020014
2515	1.397972863
2516	1.397947544
2517	1.397921727
2518	1.397889224
2519	1.39784278
2520	1.397813333
2521	1.39778225
2522	1.397733455
2523	1.397711902
2524	1.397649233
2525	1.397610748
2526	1.397553623
2527	1.397517341
2528	1.397482196
2529	1.397452599
2530	1.397392622
2531	1.397349932
2532	1.397310728
2533	1.397251883
2534	1.397217158
2535	1.397166778
2536	1.397140733
2537	1.397118672
2538	1.397053628
2539	1.397017618
2540	1.396991997
2541	1.396966945
2542	1.396921751
2543	1.396887517
2544	1.396861822
2545	1.396777975
2546	1.396724589
2547	1.396695332
2548	1.396631407
2549	1.396589975
2550	1.396550393
2551	1.396501697
2552	1.396480268
2553	1.396422313
2554	1.396390274
2555	1.396353677
2556	1.396291872
2557	1.396230991
2558	1.396208489
2559	1.396148672
2560	1.396104804
2561	1.39607582
2562	1.396041564
2563	1.396005955
2564	1.395921201
2565	1.39589613
2566	1.395867284
2567	1.395823906
2568	1.395740637
2569	1.395715136
2570	1.395687425
2571	1.395657435
2572	1.395613053
2573	1.39554687
2574	1.395490088
2575	1.395448124
2576	1.395386778
2577	1.395354073
2578	1.395324289
2579	1.395240278
2580	1.395155905
2581	1.395098822
2582	1.395064543
2583	1.395019501
2584	1.39492813
2585	1.39486833
2586	1.394833546
2587	1.39480425
2588	1.394771959
2589	1.3947237
2590	1.394684778
2591	1.394646496
2592	1.394620476
2593	1.394598732
2594	1.394575063
2595	1.394478815
2596	1.394462844
2597	1.394437176
2598	1.394401098
2599	1.394376713
2600	1.394346409
2601	1.394309188
2602	1.394254138
2603	1.3942167
2604	1.394167638
2605	1.394111941
2606	1.394063445
2607	1.394040052
2608	1.393985848
2609	1.393938489
2610	1.393886848
2611	1.393826076
2612	1.393796973
2613	1.393755385
2614	1.393712869
2615	1.393659794
2616	1.393614136
2617	1.39357768
2618	1.393530949
2619	1.393373337
2620	1.39331982
2621	1.393276006
2622	1.393226982
2623	1.393184307
2624	1.393026869
2625	1.39297648
2626	1.392824016
2627	1.392674676
2628	1.392646406
2629	1.392624274
2630	1.39247577
2631	1.392460062
2632	1.392440498
2633	1.39239887
2634	1.392252199
2635	1.392218492
2636	1.392190141
2637	1.392141292
2638	1.392104726
2639	1.391964309
2640	1.391888809
2641	1.391873595
2642	1.391818877
2643	1.391791875
2644	1.391744084
2645	1.391604202
2646	1.391576482
2647	1.391544402
2648	1.391471237
2649	1.391390137
2650	1.391349836
2651	1.391309819
2652	1.391175396
2653	1.391135732
2654	1.391048465
2655	1.390994645
2656	1.390955261
2657	1.390820876
2658	1.390797357
2659	1.390706781
2660	1.390679972
2661	1.390602686
2662	1.390554497
2663	1.390517317
2664	1.390472414
2665	1.390450606
2666	1.390320105
2667	1.390292859
2668	1.390221845
2669	1.39016599
2670	1.390102623
2671	1.390062213
2672	1.390026593
2673	1.390000701
2674	1.38998661
2675	1.389859857
2676	1.389782096
2677	1.389703617
2678	1.389623344
2679	1.389569325
2680	1.389524391
2681	1.389492192
2682	1.389426576
2683	1.389387792
2684	1.389323746
2685	1.389289395
2686	1.389247673
2687	1.389216899
2688	1.38915671
2689	1.389081272
2690	1.389009481
2691	1.388940478
2692	1.388871686
2693	1.388820144
2694	1.388791651
2695	1.388760438
2696	1.388736169
2697	1.388611807
2698	1.388556174
2699	1.388504548
2700	1.388446619
2701	1.3884048
2702	1.388353025
2703	1.388301464
2704	1.388252621
2705	1.388208218
2706	1.388167537
2707	1.388130509
2708	1.388039472
2709	1.387968487
2710	1.387929948
2711	1.387887325
2712	1.38781361
2713	1.387775282
2714	1.387656996
2715	1.387578038
2716	1.387561629
2717	1.387519927
2718	1.387505309
2719	1.387466543
2720	1.387402622
2721	1.387329526
2722	1.387297993
2723	1.387205684
2724	1.387183465
2725	1.387149635
2726	1.387105842
2727	1.387052514
2728	1.386983915
2729	1.386915958
2730	1.386880258
